,iter,Gene,Raw,Normalized,Response
0,0,BATF2,0.06,0.0514284,1
1,0,UBD,0.08,0.059047999999999996,1
2,0,CXCL10,0.06,0.041666999999999996,1
3,0,GBP4,0.11,0.09654760000000001,1
4,0,UBE2L6,0.07,0.0625002,1
5,0,BATF2,0.04,0.025845600000000003,0
6,0,UBD,0.09,0.0607392,0
7,0,CXCL10,0.06999999999999999,0.0455012,0
8,0,GBP4,0.1,0.0757196,0
9,0,UBE2L6,0.08,0.065112,0
10,1,BATF2,0.07,0.0661815,1
11,1,UBD,0.08,0.062181600000000004,1
12,1,CXCL10,0.06,0.0439088,1
13,1,GBP4,0.11,0.10136329999999999,1
14,1,UBE2L6,0.06,0.0534546,1
15,1,BATF2,0.03,0.0184386,0
16,1,UBD,0.07,0.043884400000000004,0
17,1,CXCL10,0.07,0.043884400000000004,0
18,1,GBP4,0.11,0.0809618,0
19,1,UBE2L6,0.08,0.0625232,0
20,2,BATF2,0.07,0.0655452,1
21,2,UBD,0.09,0.07977240000000001,1
22,2,CXCL10,0.06999999999999999,0.060772400000000004,1
23,2,GBP4,0.11,0.098909,1
24,2,UBE2L6,0.06,0.052363799999999995,1
25,2,BATF2,0.04,0.0254308,0
26,2,UBD,0.08,0.053876799999999996,0
27,2,CXCL10,0.07,0.046015299999999995,0
28,2,GBP4,0.11,0.0843693,0
29,2,UBE2L6,0.08,0.0668,0
30,3,BATF2,0.07,0.058333100000000006,1
31,3,UBD,0.08,0.055999999999999994,1
32,3,CXCL10,0.06,0.039666599999999996,1
33,3,GBP4,0.12000000000000001,0.10266660000000001,1
34,3,UBE2L6,0.07,0.06066690000000001,1
35,3,BATF2,0.03,0.0185349,0
36,3,UBD,0.08,0.054529600000000004,0
37,3,CXCL10,0.07,0.04659920000000001,0
38,3,GBP4,0.1,0.07773490000000001,0
39,3,UBE2L6,0.08,0.0671304,0
40,4,BATF2,0.08,0.076,1
41,4,UBD,0.07,0.04725000000000001,1
42,4,CXCL10,0.060000000000000005,0.038500000000000006,1
43,4,GBP4,0.12000000000000001,0.1080835,1
44,4,UBE2L6,0.05,0.0408335,1
45,4,BATF2,0.03,0.0173625,0
46,4,UBD,0.08,0.0527232,0
47,4,CXCL10,0.07,0.045043099999999996,0
48,4,GBP4,0.1,0.0720024,0
49,4,UBE2L6,0.08,0.06232,0
50,5,BATF2,0.07,0.053333000000000005,1
51,5,UBD,0.09,0.061071299999999995,1
52,5,CXCL10,0.06,0.0389283,1
53,5,GBP4,0.1,0.0747614,1
54,5,UBE2L6,0.06,0.043571399999999996,1
55,5,BATF2,0.04,0.0249916,0
